"","childid","s2_id","w8cf8p_80","w2sch0","nsch","scorevar","score","wave","calYear","acaYear","w1c","w2","w3","w1"
"638",10014160,1543,1192.229751,57.501349,17,"x2mscalk5",66.1641,"2",6,6,1,1192.229751,57.501349,1192.229751
"639",10014241,1756,1268.904842,71.831099,15,"x2mscalk5",71.0713,"2",6,6,1,1268.904842,71.831099,1268.904842
"640",10014244,2326,1109.010783,52.083427,15,"x2mscalk5",61.5145,"2",6,6,1,1109.010783,52.083427,1109.010783
"641",10014248,2326,1335.077217,52.083427,15,"x2mscalk5",35.4014,"2",6,6,1,1335.077217,52.083427,1335.077217
"642",10014292,1377,3619.431537,181.283467,17,"x2mscalk5",40.2717,"2",6,6,1,3619.431537,181.283467,3619.431537
"643",10014382,1555,988.882712,49.461368,18,"x2mscalk5",63.4971,"2",6,6,1,988.882712,49.461368,988.882712
"644",10014465,1247,1202.673332,30.36913,18,"x2mscalk5",51.8488,"2",6,6,1,1202.673332,30.36913,1202.673332
"645",10014468,1937,748.188884,68.608006,16,"x2mscalk5",76.6238,"2",6,6,1,748.188884,68.608006,748.188884
"646",10014501,1756,1160.801667,71.831099,15,"x2mscalk5",93.8528,"2",6,6,1,1160.801667,71.831099,1160.801667
"647",10014526,1937,1089.873745,68.608006,16,"x2mscalk5",41.5896,"2",6,6,1,1089.873745,68.608006,1089.873745
"648",10014560,1033,2756.686191,40.136887,15,"x2mscalk5",37.3576,"2",6,6,1,2756.686191,40.136887,2756.686191
"649",10014758,1555,988.882712,49.461368,18,"x2mscalk5",64.1006,"2",6,6,1,988.882712,49.461368,988.882712
"650",10014792,1017,3795.509877,36.765227,17,"x2mscalk5",54.2489,"2",6,6,1,3795.509877,36.765227,3795.509877
"651",10014854,1906,2922.960321,181.283467,18,"x2mscalk5",53.0728,"2",6,6,1,2922.960321,181.283467,2922.960321
"652",10014870,1843,523.428562,12.784643,16,"x2mscalk5",40.1187,"2",6,6,1,523.428562,12.784643,523.428562
"653",10014978,1937,2075.180004,68.608006,16,"x2mscalk5",70.6701,"2",6,6,1,2075.180004,68.608006,2075.180004
"654",10015070,1756,837.005675,71.831099,15,"x2mscalk5",33.9188,"2",6,6,1,837.005675,71.831099,837.005675
"655",10015071,1555,1062.519489,49.461368,18,"x2mscalk5",44.1656,"2",6,6,1,1062.519489,49.461368,1062.519489
"656",10015077,1302,689.225766,37.544854,20,"x2mscalk5",64.1415,"2",6,6,1,689.225766,37.544854,689.225766
"657",10015084,1512,1171.47983,75.291633,15,"x2mscalk5",50.0308,"2",6,6,1,1171.47983,75.291633,1171.47983
"658",10015127,1377,3040.065793,181.283467,17,"x2mscalk5",57.1259,"2",6,6,1,3040.065793,181.283467,3040.065793
"659",10015190,1555,1836.936189,49.461368,18,"x2mscalk5",43.2372,"2",6,6,1,1836.936189,49.461368,1836.936189
"660",10015325,1555,988.882712,49.461368,18,"x2mscalk5",33.2046,"2",6,6,1,988.882712,49.461368,988.882712
"661",10015335,1017,1680.122919,36.765227,17,"x2mscalk5",55.9727,"2",6,6,1,1680.122919,36.765227,1680.122919
"662",10015351,1218,1257.316609,24.807104,17,"x2mscalk5",55.2418,"2",6,6,1,1257.316609,24.807104,1257.316609
"663",10015360,1033,4968.689667,40.136887,15,"x2mscalk5",54.0616,"2",6,6,1,4968.689667,40.136887,4968.689667
"664",10015401,1555,1177.340728,49.461368,18,"x2mscalk5",47.4487,"2",6,6,1,1177.340728,49.461368,1177.340728
"665",10015526,1033,2453.322033,40.136887,15,"x2mscalk5",54.0095,"2",6,6,1,2453.322033,40.136887,2453.322033
"666",10015561,2326,2371.455717,52.083427,15,"x2mscalk5",42.5005,"2",6,6,1,2371.455717,52.083427,2371.455717
"667",10015608,1843,491.955113,12.784643,16,"x2mscalk5",39.7148,"2",6,6,1,491.955113,12.784643,491.955113
"668",10015616,1555,2187.013448,49.461368,18,"x2mscalk5",48.1601,"2",6,6,1,2187.013448,49.461368,2187.013448
"669",10015990,2302,1025.074562,46.502141,20,"x2mscalk5",45.9979,"2",6,6,1,1025.074562,46.502141,1025.074562
"670",10016021,1247,1029.093527,30.36913,18,"x2mscalk5",51.9257,"2",6,6,1,1029.093527,30.36913,1029.093527
"671",10016050,1746,516.339904,92.9635709999999,17,"x2mscalk5",64.3488,"2",6,6,1,516.339904,92.9635709999999,516.339904
"672",10016117,1521,606.352565,53.744947,15,"x2mscalk5",57.2809,"2",6,6,1,606.352565,53.744947,606.352565
"673",10016231,2006,844.448383,32.830566,18,"x2mscalk5",86.1955,"2",6,6,1,844.448383,32.830566,844.448383
"674",10016290,1843,500.953694,12.784643,16,"x2mscalk5",41.1104,"2",6,6,1,500.953694,12.784643,500.953694
"675",10016309,1756,519.47327,71.831099,15,"x2mscalk5",33.8658,"2",6,6,1,519.47327,71.831099,519.47327
"676",10016403,2327,749.727604,63.196283,16,"x2mscalk5",60.9916,"2",6,6,1,749.727604,63.196283,749.727604
"677",10016420,1033,1132.779482,40.136887,15,"x2mscalk5",70.4285,"2",6,6,1,1132.779482,40.136887,1132.779482
"678",10016494,2006,1178.779218,32.830566,18,"x2mscalk5",49.4628,"2",6,6,1,1178.779218,32.830566,1178.779218
"679",10016525,1088,1247.346842,37.162299,15,"x2mscalk5",44.4156,"2",6,6,1,1247.346842,37.162299,1247.346842
"680",10016549,1555,988.882712,49.461368,18,"x2mscalk5",52.4254,"2",6,6,1,988.882712,49.461368,988.882712
"681",10016557,1555,1527.238951,49.461368,18,"x2mscalk5",33.9413,"2",6,6,1,1527.238951,49.461368,1527.238951
"682",10016643,2006,1226.005825,32.830566,18,"x2mscalk5",81.6528,"2",6,6,1,1226.005825,32.830566,1226.005825
"683",10016650,2326,2122.085295,52.083427,15,"x2mscalk5",46.6234,"2",6,6,1,2122.085295,52.083427,2122.085295
"684",10016688,1017,1628.525775,36.765227,17,"x2mscalk5",38.2863,"2",6,6,1,1628.525775,36.765227,1628.525775
"685",10016763,1746,299.794472,92.9635709999999,17,"x2mscalk5",66.5529,"2",6,6,1,299.794472,92.9635709999999,299.794472
"686",10016870,1555,1177.340728,49.461368,18,"x2mscalk5",42.1545,"2",6,6,1,1177.340728,49.461368,1177.340728
"687",10016941,2327,663.055877,63.196283,16,"x2mscalk5",71.094,"2",6,6,1,663.055877,63.196283,663.055877
"688",10016954,1746,250.233607,92.9635709999999,17,"x2mscalk5",46.9482,"2",6,6,1,250.233607,92.9635709999999,250.233607
"689",10017071,1512,595.285104,75.291633,15,"x2mscalk5",48.5051,"2",6,6,1,595.285104,75.291633,595.285104
"690",10017076,1843,561.954496,12.784643,16,"x2mscalk5",37.3594,"2",6,6,1,561.954496,12.784643,561.954496
"691",10017101,1377,2548.789438,181.283467,17,"x2mscalk5",35.9755,"2",6,6,1,2548.789438,181.283467,2548.789438
"692",10017118,1521,1006.293022,53.744947,15,"x2mscalk5",59.0072,"2",6,6,1,1006.293022,53.744947,1006.293022
"693",10017176,2302,1904.165718,46.502141,20,"x2mscalk5",45.379,"2",6,6,1,1904.165718,46.502141,1904.165718
"694",10017232,1543,865.399061,57.501349,17,"x2mscalk5",38.1534,"2",6,6,1,865.399061,57.501349,865.399061
"695",10017300,1218,1064.588684,24.807104,17,"x2mscalk5",41.6555,"2",6,6,1,1064.588684,24.807104,1064.588684
"696",10017304,1017,4030.09069,36.765227,17,"x2mscalk5",39.1902,"2",6,6,1,4030.09069,36.765227,4030.09069
"697",10017465,2326,1414.591345,52.083427,15,"x2mscalk5",44.1255,"2",6,6,1,1414.591345,52.083427,1414.591345
"698",10017552,1543,1159.840355,57.501349,17,"x2mscalk5",71.2047,"2",6,6,1,1159.840355,57.501349,1159.840355
"699",10017556,1302,420.891659,37.544854,20,"x2mscalk5",42.1674,"2",6,6,1,420.891659,37.544854,420.891659
"700",10017785,2326,1188.156404,52.083427,15,"x2mscalk5",43.4598,"2",6,6,1,1188.156404,52.083427,1188.156404
"701",10017847,1512,330.66292,75.291633,15,"x2mscalk5",51.3766,"2",6,6,1,330.66292,75.291633,330.66292
"702",10017929,1377,3040.065793,181.283467,17,"x2mscalk5",49.153,"2",6,6,1,3040.065793,181.283467,3040.065793
"703",10017942,1088,3416.250159,37.162299,15,"x2mscalk5",48.5028,"2",6,6,1,3416.250159,37.162299,3416.250159
"704",10017962,1218,2244.543206,24.807104,17,"x2mscalk5",46.8868,"2",6,6,1,2244.543206,24.807104,2244.543206
"705",10018001,2326,1188.156404,52.083427,15,"x2mscalk5",31.6572,"2",6,6,1,1188.156404,52.083427,1188.156404
"706",10018163,2326,1188.156404,52.083427,15,"x2mscalk5",43.365,"2",6,6,1,1188.156404,52.083427,1188.156404
"707",10000046,2006,1226.005825,32.830566,18,"x3mscalk5",69.5991,"3",12,9,1,1226.005825,32.830566,1226.005825
"708",10000075,2006,1226.005825,32.830566,18,"x3mscalk5",70.6982,"3",12,9,1,1226.005825,32.830566,1226.005825
"709",10000129,1756,828.900467,71.831099,15,"x3mscalk5",82.6556,"3",12,9,1,828.900467,71.831099,828.900467
"710",10000248,1906,3654.683577,181.283467,18,"x3mscalk5",57.4143,"3",12,9,1,3654.683577,181.283467,3654.683577
"711",10000279,1088,672.392138,37.162299,15,"x3mscalk5",62.5518,"3",12,9,1,672.392138,37.162299,672.392138
"712",10000281,1066,2888.37666,59.788467,18,"x3mscalk5",64.4616,"3",12,9,1,2888.37666,59.788467,2888.37666
"713",10000282,1555,988.882712,49.461368,18,"x3mscalk5",36.65,"3",12,9,1,988.882712,49.461368,988.882712
"714",10000323,1088,712.867314,37.162299,15,"x3mscalk5",75.8031,"3",12,9,1,712.867314,37.162299,712.867314
"715",10000337,1843,970.427184999999,12.784643,16,"x3mscalk5",68.3006,"3",12,9,1,970.427184999999,12.784643,970.427184999999
"716",10000429,1033,2358.818343,40.136887,15,"x3mscalk5",75.0915,"3",12,9,1,2358.818343,40.136887,2358.818343
"717",10000487,1088,718.078922,37.162299,15,"x3mscalk5",64.5642,"3",12,9,1,718.078922,37.162299,718.078922
"718",10000554,1555,1761.690437,49.461368,18,"x3mscalk5",63.5301,"3",12,9,1,1761.690437,49.461368,1761.690437
"719",10000620,1543,865.399061,57.501349,17,"x3mscalk5",50.8874,"3",12,9,1,865.399061,57.501349,865.399061
"720",10000656,2006,996.315966,32.830566,18,"x3mscalk5",59.0832,"3",12,9,1,996.315966,32.830566,996.315966
"721",10000719,1302,874.032009999999,37.544854,20,"x3mscalk5",75.905,"3",12,9,1,874.032009999999,37.544854,874.032009999999
"722",10000773,1843,327.106542,12.784643,16,"x3mscalk5",47.0505,"3",12,9,1,327.106542,12.784643,327.106542
"723",10000864,1088,1825.505831,37.162299,15,"x3mscalk5",71.2957,"3",12,9,1,1825.505831,37.162299,1825.505831
"724",10000883,1247,1274.30179,30.36913,18,"x3mscalk5",73.1538,"3",12,9,1,1274.30179,30.36913,1274.30179
"725",10000893,1377,1557.860744,181.283467,17,"x3mscalk5",80.2879,"3",12,9,1,1557.860744,181.283467,1557.860744
"726",10000920,2006,1226.005825,32.830566,18,"x3mscalk5",106.4183,"3",12,9,1,1226.005825,32.830566,1226.005825
"727",10000936,1033,1323.848258,40.136887,15,"x3mscalk5",57.543,"3",12,9,1,1323.848258,40.136887,1323.848258
"728",10000992,1017,3228.760025,36.765227,17,"x3mscalk5",58.2929,"3",12,9,1,3228.760025,36.765227,3228.760025
"729",10001048,1521,630.645472,53.744947,15,"x3mscalk5",53.9172,"3",12,9,1,630.645472,53.744947,630.645472
"730",10001083,1906,2202.168468,181.283467,18,"x3mscalk5",41.7151,"3",12,9,1,2202.168468,181.283467,2202.168468
"731",10001099,1746,299.794472,92.9635709999999,17,"x3mscalk5",102.4083,"3",12,9,1,299.794472,92.9635709999999,299.794472
"732",10001101,1937,1071.031962,68.608006,16,"x3mscalk5",59.6436,"3",12,9,1,1071.031962,68.608006,1071.031962
"733",10001156,1937,860.694707,68.608006,16,"x3mscalk5",46.2266,"3",12,9,1,860.694707,68.608006,860.694707
"734",10001244,1218,1993.900846,24.807104,17,"x3mscalk5",56.1964,"3",12,9,1,1993.900846,24.807104,1993.900846
"735",10001253,2302,2261.297566,46.502141,20,"x3mscalk5",60.3049,"3",12,9,1,2261.297566,46.502141,2261.297566
"736",10001325,1937,634.851225,68.608006,16,"x3mscalk5",59.3287,"3",12,9,1,634.851225,68.608006,634.851225
"737",10001367,1247,1029.093527,30.36913,18,"x3mscalk5",62.8113,"3",12,9,1,1029.093527,30.36913,1029.093527
"738",10001377,1302,874.032009999999,37.544854,20,"x3mscalk5",54.2062,"3",12,9,1,874.032009999999,37.544854,874.032009999999
"739",10001477,1302,1173.263352,37.544854,20,"x3mscalk5",72.1476,"3",12,9,1,1173.263352,37.544854,1173.263352
"740",10001483,1218,2522.090935,24.807104,17,"x3mscalk5",66.8115,"3",12,9,1,2522.090935,24.807104,2522.090935
"741",10001512,1066,1626.092296,59.788467,18,"x3mscalk5",36.3131,"3",12,9,1,1626.092296,59.788467,1626.092296
"742",10001617,1247,838.036215,30.36913,18,"x3mscalk5",50.9175,"3",12,9,1,838.036215,30.36913,838.036215
"743",10001700,1033,1323.848258,40.136887,15,"x3mscalk5",80.4514,"3",12,9,1,1323.848258,40.136887,1323.848258
"744",10001701,1512,312.247745,75.291633,15,"x3mscalk5",54.8933,"3",12,9,1,312.247745,75.291633,312.247745
"745",10001729,1512,326.983321,75.291633,15,"x3mscalk5",53.525,"3",12,9,1,326.983321,75.291633,326.983321
"746",10001751,1906,3449.253945,181.283467,18,"x3mscalk5",38.6677,"3",12,9,1,3449.253945,181.283467,3449.253945
"747",10001764,1756,1197.579747,71.831099,15,"x3mscalk5",65.8765,"3",12,9,1,1197.579747,71.831099,1197.579747
"748",10001844,2302,1091.742064,46.502141,20,"x3mscalk5",42.1717,"3",12,9,1,1091.742064,46.502141,1091.742064
"749",10001854,1377,1557.860744,181.283467,17,"x3mscalk5",51.4811,"3",12,9,1,1557.860744,181.283467,1557.860744
"750",10001868,1066,1722.938614,59.788467,18,"x3mscalk5",24.8673,"3",12,9,1,1722.938614,59.788467,1722.938614
"751",10001897,1377,3040.065793,181.283467,17,"x3mscalk5",58.794,"3",12,9,1,3040.065793,181.283467,3040.065793
"752",10001902,1017,1724.766085,36.765227,17,"x3mscalk5",67.2039,"3",12,9,1,1724.766085,36.765227,1724.766085
"753",10001963,2302,985.587969,46.502141,20,"x3mscalk5",27.5535,"3",12,9,1,985.587969,46.502141,985.587969
"754",10002089,1843,309.505968,12.784643,16,"x3mscalk5",36.3696,"3",12,9,1,309.505968,12.784643,309.505968
"755",10002116,1088,1878.459338,37.162299,15,"x3mscalk5",66.0306,"3",12,9,1,1878.459338,37.162299,1878.459338
"756",10002197,2302,1025.074562,46.502141,20,"x3mscalk5",42.6374,"3",12,9,1,1025.074562,46.502141,1025.074562
"757",10002279,1017,1399.668026,36.765227,17,"x3mscalk5",55.6344,"3",12,9,1,1399.668026,36.765227,1399.668026
"758",10002295,1302,490.255734,37.544854,20,"x3mscalk5",60.6813,"3",12,9,1,490.255734,37.544854,490.255734
"759",10002378,2302,1025.074562,46.502141,20,"x3mscalk5",50.6422,"3",12,9,1,1025.074562,46.502141,1025.074562
"760",10002449,2302,1025.074562,46.502141,20,"x3mscalk5",34.9497,"3",12,9,1,1025.074562,46.502141,1025.074562
"761",10002488,2302,1311.308754,46.502141,20,"x3mscalk5",61.8318,"3",12,9,1,1311.308754,46.502141,1311.308754
"762",10002534,1302,307.88371,37.544854,20,"x3mscalk5",103.6112,"3",12,9,1,307.88371,37.544854,307.88371
"763",10002558,1543,674.240108,57.501349,17,"x3mscalk5",67.2704,"3",12,9,1,674.240108,57.501349,674.240108
"764",10002569,1543,2090.696287,57.501349,17,"x3mscalk5",65.5821,"3",12,9,1,2090.696287,57.501349,2090.696287
"765",10002659,2326,1414.591345,52.083427,15,"x3mscalk5",56.6809,"3",12,9,1,1414.591345,52.083427,1414.591345
"766",10002827,1017,2347.964709,36.765227,17,"x3mscalk5",78.9464,"3",12,9,1,2347.964709,36.765227,2347.964709
"767",10002894,1512,864.651668,75.291633,15,"x3mscalk5",75.7568,"3",12,9,1,864.651668,75.291633,864.651668
"768",10002915,1906,2548.789438,181.283467,18,"x3mscalk5",37.6919,"3",12,9,1,2548.789438,181.283467,2548.789438
"769",10002939,1218,1223.728947,24.807104,17,"x3mscalk5",60.3,"3",12,9,1,1223.728947,24.807104,1223.728947
"770",10002945,2302,916.985905,46.502141,20,"x3mscalk5",76.3115,"3",12,9,1,916.985905,46.502141,916.985905
"771",10002958,1247,2187.235506,30.36913,18,"x3mscalk5",53.1668,"3",12,9,1,2187.235506,30.36913,2187.235506
"772",10002977,1066,1722.938614,59.788467,18,"x3mscalk5",48.2217,"3",12,9,1,1722.938614,59.788467,1722.938614
"773",10003017,1033,1178.163155,40.136887,15,"x3mscalk5",59.1176,"3",12,9,1,1178.163155,40.136887,1178.163155
"774",10003260,2327,722.165074,63.196283,16,"x3mscalk5",77.045,"3",12,9,1,722.165074,63.196283,722.165074
"775",10003403,1906,3654.683577,181.283467,18,"x3mscalk5",53.1269,"3",12,9,1,3654.683577,181.283467,3654.683577
"776",10003564,1521,1006.293022,53.744947,15,"x3mscalk5",46.5054,"3",12,9,1,1006.293022,53.744947,1006.293022
"777",10003566,1066,1447.146241,59.788467,18,"x3mscalk5",45.7695,"3",12,9,1,1447.146241,59.788467,1447.146241
"778",10003688,2326,1188.156404,52.083427,15,"x3mscalk5",46.9391,"3",12,9,1,1188.156404,52.083427,1188.156404
"779",10003772,1302,1834.577938,37.544854,20,"x3mscalk5",76.6332,"3",12,9,1,1834.577938,37.544854,1834.577938
"780",10003775,2006,1226.005825,32.830566,18,"x3mscalk5",76.9945,"3",12,9,1,1226.005825,32.830566,1226.005825
"781",10003827,1017,4069.342411,36.765227,17,"x3mscalk5",48.2469,"3",12,9,1,4069.342411,36.765227,4069.342411
"782",10003920,2006,779.076193,32.830566,18,"x3mscalk5",85.0957,"3",12,9,1,779.076193,32.830566,779.076193
"783",10003923,2327,859.792919,63.196283,16,"x3mscalk5",68.4658,"3",12,9,1,859.792919,63.196283,859.792919
"784",10003999,1906,1497.850853,181.283467,18,"x3mscalk5",64.7236,"3",12,9,1,1497.850853,181.283467,1497.850853
"785",10004007,1302,307.88371,37.544854,20,"x3mscalk5",73.8499,"3",12,9,1,307.88371,37.544854,307.88371
"786",10004120,1843,327.106542,12.784643,16,"x3mscalk5",47.2575,"3",12,9,1,327.106542,12.784643,327.106542
"787",10004164,1543,2070.530024,57.501349,17,"x3mscalk5",91.226,"3",12,9,1,2070.530024,57.501349,2070.530024
"788",10004282,1906,1702.941251,181.283467,18,"x3mscalk5",43.0592,"3",12,9,1,1702.941251,181.283467,1702.941251
"789",10004285,1066,2688.200803,59.788467,18,"x3mscalk5",45.6814,"3",12,9,1,2688.200803,59.788467,2688.200803
"790",10004316,2302,1151.829581,46.502141,20,"x3mscalk5",42.6875,"3",12,9,1,1151.829581,46.502141,1151.829581
"791",10004482,2327,1691.85491,63.196283,16,"x3mscalk5",55.6775,"3",12,9,1,1691.85491,63.196283,1691.85491
"792",10004540,1512,602.310904,75.291633,15,"x3mscalk5",61.7943,"3",12,9,1,602.310904,75.291633,602.310904
"793",10004544,1218,3448.341875,24.807104,17,"x3mscalk5",57.8858,"3",12,9,1,3448.341875,24.807104,3448.341875
"794",10004684,1066,2584.649418,59.788467,18,"x3mscalk5",46.3059,"3",12,9,1,2584.649418,59.788467,2584.649418
"795",10004734,1033,2358.818343,40.136887,15,"x3mscalk5",62.2829,"3",12,9,1,2358.818343,40.136887,2358.818343
"796",10004746,2327,663.055877,63.196283,16,"x3mscalk5",69.8428,"3",12,9,1,663.055877,63.196283,663.055877
"797",10004758,2327,789.418885999999,63.196283,16,"x3mscalk5",64.5334,"3",12,9,1,789.418885999999,63.196283,789.418885999999
"798",10004808,1017,1628.525775,36.765227,17,"x3mscalk5",76.4206,"3",12,9,1,1628.525775,36.765227,1628.525775
"799",10004831,2302,985.587969,46.502141,20,"x3mscalk5",56.3119,"3",12,9,1,985.587969,46.502141,985.587969
"800",10004861,1843,309.505968,12.784643,16,"x3mscalk5",45.9572,"3",12,9,1,309.505968,12.784643,309.505968
"801",10004909,2302,1311.308754,46.502141,20,"x3mscalk5",29.5816,"3",12,9,1,1311.308754,46.502141,1311.308754
"802",10005021,1302,577.846491,37.544854,20,"x3mscalk5",41.7962,"3",12,9,1,577.846491,37.544854,577.846491
"803",10005022,1843,268.867967,12.784643,16,"x3mscalk5",79.0933,"3",12,9,1,268.867967,12.784643,268.867967
"804",10005042,1543,982.054089,57.501349,17,"x3mscalk5",62.4562,"3",12,9,1,982.054089,57.501349,982.054089
"805",10005113,1017,4030.09069,36.765227,17,"x3mscalk5",58.1953,"3",12,9,1,4030.09069,36.765227,4030.09069
"806",10005167,2327,789.418885999999,63.196283,16,"x3mscalk5",77.2061,"3",12,9,1,789.418885999999,63.196283,789.418885999999
"807",10005187,1302,692.406722,37.544854,20,"x3mscalk5",99.3494999999999,"3",12,9,1,692.406722,37.544854,692.406722
"808",10005260,1543,1862.03364,57.501349,17,"x3mscalk5",78.1694,"3",12,9,1,1862.03364,57.501349,1862.03364
"809",10005365,1066,1722.938614,59.788467,18,"x3mscalk5",52.5495,"3",12,9,1,1722.938614,59.788467,1722.938614
"810",10005387,2327,838.317395,63.196283,16,"x3mscalk5",64.4539,"3",12,9,1,838.317395,63.196283,838.317395
"811",10005440,1937,828.953239,68.608006,16,"x3mscalk5",72.5246,"3",12,9,1,828.953239,68.608006,828.953239
"812",10005499,1218,1150.200682,24.807104,17,"x3mscalk5",79.1979,"3",12,9,1,1150.200682,24.807104,1150.200682
"813",10005530,2326,1414.591345,52.083427,15,"x3mscalk5",51.2628,"3",12,9,1,1414.591345,52.083427,1414.591345
"814",10005539,1066,1454.629517,59.788467,18,"x3mscalk5",52.0703,"3",12,9,1,1454.629517,59.788467,1454.629517
"815",10005558,1247,2274.864902,30.36913,18,"x3mscalk5",58.188,"3",12,9,1,2274.864902,30.36913,2274.864902
"816",10005581,2327,1544.103279,63.196283,16,"x3mscalk5",71.404,"3",12,9,1,1544.103279,63.196283,1544.103279
"817",10005608,1512,404.89559,75.291633,15,"x3mscalk5",69.1394,"3",12,9,1,404.89559,75.291633,404.89559
"818",10005728,1906,1557.860744,181.283467,18,"x3mscalk5",52.2337,"3",12,9,1,1557.860744,181.283467,1557.860744
"819",10005879,1937,554.73582,68.608006,16,"x3mscalk5",40.9409,"3",12,9,1,554.73582,68.608006,554.73582
"820",10005978,1066,1541.263906,59.788467,18,"x3mscalk5",62.5543,"3",12,9,1,1541.263906,59.788467,1541.263906
"821",10006006,1521,556.72262,53.744947,15,"x3mscalk5",53.6737,"3",12,9,1,556.72262,53.744947,556.72262
"822",10006027,1088,746.848033,37.162299,15,"x3mscalk5",72.8369,"3",12,9,1,746.848033,37.162299,746.848033
"823",10006029,1247,2556.162043,30.36913,18,"x3mscalk5",48.727,"3",12,9,1,2556.162043,30.36913,2556.162043
"824",10006057,1906,3415.983421,181.283467,18,"x3mscalk5",58.8724,"3",12,9,1,3415.983421,181.283467,3415.983421
"825",10006058,1937,862.164419,68.608006,16,"x3mscalk5",57.881,"3",12,9,1,862.164419,68.608006,862.164419
"826",10006065,2006,1235.910751,32.830566,18,"x3mscalk5",70.493,"3",12,9,1,1235.910751,32.830566,1235.910751
"827",10006223,1906,1854.752723,181.283467,18,"x3mscalk5",46.136,"3",12,9,1,1854.752723,181.283467,1854.752723
